"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"10/22/2025 13:12:41","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","5.101.86.59","","","","","","50.199.205.205","4433","","","","","tcp","","","","","","","admin","0s"," ","","","","","","","","","NA","","admin via SSl VPN Portal from 5.101.86.59","User login denied due to bad credentials",""
"10/22/2025 13:13:45","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","5.101.86.59","","","","","","50.199.205.205","4433","","","","","tcp","","","","","","","admin","0s"," ","","","","","","","","","NA","","admin via SSl VPN Portal from 5.101.86.59","User login denied due to bad credentials",""
"10/22/2025 13:14:52","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","5.101.86.59","","","","","","50.199.205.205","4433","","","","","tcp","","","","","","","admin","0s"," ","","","","","","","","","NA","","admin via SSl VPN Portal from 5.101.86.59","User login denied due to bad credentials",""
"10/22/2025 13:39:41","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","192.225.158.1","443","","","","","50.199.205.205","14114","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 32899, 27530, 55793, 3935, 65004","Possible port scan detected",""
"10/22/2025 13:43:50","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","192.225.158.1","443","","","","","50.199.205.205","31526","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 35029, 44533, 36628, 55016, 65281","Possible port scan detected",""
"10/22/2025 14:20:50","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","193.24.211.57","65533","","","","","50.199.205.205","17510","","","","","tcp","","","46","","","44","","","","","","","","","","","General TCP","NA","","Pkt is dropped. TCP scanned port list, 17503, 17509, 17502, 17504, 17505","Possible port scan detected",""
"10/22/2025 14:20:50","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","193.24.211.57","65533","","","","","50.199.205.205","17507","","","","","tcp","","","46","","","44","","","","","","","","","","","General TCP","NA","","Pkt is dropped. TCP scanned port list, 17503, 17509, 17502, 17504, 17505, 17510, 17501, 17508, 17506, 17507","Probable port scan detected",""
"10/22/2025 14:25:09","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","13.107.213.40","443","","","","","50.199.205.205","8883","","","","","tcp","","","64","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 8658, 48221, 19676, 48385, 61530","Possible port scan detected",""
"10/22/2025 14:51:52","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","54.211.151.40","443","","","","","50.199.205.205","11363","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 47715, 15960, 6706, 53030, 3981","Possible port scan detected",""
"10/22/2025 15:18:37","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.197.176.210","443","","","","","50.199.205.205","7440","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 15791, 9789, 50808, 57329, 13043","Possible port scan detected",""
"10/22/2025 15:29:31","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","34.117.228.201","443","","","","","50.199.205.205","43917","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 49498, 58557, 52690, 60124, 12785","Possible port scan detected",""
"10/22/2025 15:30:08","23","Security Services","Attacks","IP Spoof Detected","Standard Note Ethernet Network","Alert","2048","10:0D:7F:B9:D3:22","NETGEAR","X0","LAN","2C:B8:ED:C3:93:20","SONICWALL","X1","WAN","192.168.0.239","64516","","","","","208.67.222.222","443","","","","","udp","","","46","","","","","","","","","","","","","","","drop","","","IP spoof dropped",""
"10/22/2025 16:44:29","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","199.232.91.18","443","","","","","50.199.205.205","48960","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 62726, 50673, 3460, 41912, 24218","Possible port scan detected",""
"10/22/2025 17:00:12","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","172.105.83.236","443","","","","","50.199.205.205","8709","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 50025, 47147, 3134, 55189, 13592","Possible port scan detected",""
"10/22/2025 17:00:12","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","172.105.83.236","443","","","","","50.199.205.205","55166","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 50025, 47147, 3134, 55189, 13592, 8709, 50738, 23921, 34430, 55166","Probable port scan detected",""
"10/22/2025 18:19:46","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","36.103.173.7","51794","","","","","50.199.205.205","1723","","","","","tcp","","","46","","","44","","","","","","","","","","","General PPTP control","NA","","Pkt is dropped. TCP scanned port list, 22, 21, 199, 587, 995","Possible port scan detected",""
"10/22/2025 18:19:47","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","36.103.173.7","51792","","","","","50.199.205.205","554","","","","","tcp","","","46","","","44","","","","","","","","","","","Service RTSP TCP","NA","","Pkt is dropped. TCP scanned port list, 199, 111, 23, 8080, 110, 113, 143, 53, 993, 554","Probable port scan detected",""
"10/22/2025 21:57:20","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","131.196.57.107","443","","","","","50.199.205.205","4812","","","","","tcp","","","52","","","44","","","","","","","","","","","General HTTPS","NA","","Pkt is dropped. TCP scanned port list, 28570, 61699, 18488, 25955, 41852","Possible port scan detected",""
"10/22/2025 23:22:52","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","162.120.71.203","","","","","","50.199.205.205","4433","","","","","tcp","","","","","","","admin","0s"," ","","","","","","","","","NA","","admin via SSl VPN Portal from 162.120.71.203","User login denied due to bad credentials",""
"10/23/2025 02:17:42","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.34","","","","","","50.199.205.205","4433","","","","","tcp","","","","","","","admin","0s"," ","","","","","","","","","NA","","admin via SSl VPN Portal from 80.94.95.34","User login denied due to bad credentials",""
"10/23/2025 04:36:33","465","VPN","VPN PKI","PKI Certificate Expire","Standard Message String","Warning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","Certificate UCC2425 has  expired","PKI Failure: Certificate expiration",""
"10/23/2025 04:41:09","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.34","","","","","","50.199.205.205","4433","","","","","tcp","","","","","","","pohoda","0s"," ","","","","","","","","","NA","","pohoda via SSl VPN Portal from 80.94.95.34","User login denied due to bad credentials",""
"10/23/2025 05:37:57","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.40.60.81","443","","","","","50.199.205.205","44048","","","","","tcp","","","64","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 26587, 20089, 31209, 30129, 31367","Possible port scan detected",""
"10/23/2025 05:37:57","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","71.18.8.227","443","","","","","50.199.205.205","58076","","","","","tcp","","","1392","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 71.18.8.227:443 dst: 50.199.205.205:58076",""
"10/23/2025 05:37:58","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","131.196.58.4","16765","","","","","50.199.205.205","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 131.196.58.4:16765 dst: 50.199.205.205:443 - rate: 2124/sec continues",""
"10/23/2025 05:37:59","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","131.196.56.3","3541","","","","","50.199.205.205","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 4/sec has ceased",""
"10/23/2025 05:39:20","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","131.196.56.244","50955","","","","","50.199.205.205","80","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 131.196.56.244:50955 dst: 50.199.205.205:80 - rate: 674/sec continues",""
"10/23/2025 05:41:10","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","208.67.222.222","443","","","","","50.199.205.205","6601","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 208.67.222.222:443 dst: 50.199.205.205:6601 - rate: 575/sec continues",""
"10/23/2025 05:47:36","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","13.33.82.40","443","","","","","50.199.205.205","28089","","","","","tcp","","","1480","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 13.33.82.40:443 dst: 50.199.205.205:28089",""
"10/23/2025 05:47:37","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","44.217.216.98","443","","","","","50.199.205.205","45865","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 44.217.216.98:443 dst: 50.199.205.205:45865 - rate: 1059/sec continues",""
"10/23/2025 05:47:38","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","131.196.57.125","53622","","","","","50.199.205.205","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/23/2025 06:19:28","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","184.25.148.171","443","","","","","50.199.205.205","58703","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 184.25.148.171:443 dst: 50.199.205.205:58703",""
"10/23/2025 06:19:28","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","80.94.95.34","60650","","","","","50.199.205.205","4433","","","","","tcp","","","60","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 80.94.95.34:60650 dst: 50.199.205.205:4433 - rate: 509/sec continues",""
"10/23/2025 06:19:29","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","131.196.57.227","80","","","","","50.199.205.205","38744","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/23/2025 06:24:28","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","131.196.56.200","443","","","","","50.199.205.205","6072","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 131.196.56.200:443 dst: 50.199.205.205:6072 - rate: 2340/sec continues",""
"10/23/2025 06:24:29","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","54.210.167.186","443","","","","","50.199.205.205","20380","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/23/2025 06:24:52","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.40.60.19","443","","","","","50.199.205.205","64455","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.40.60.19:443 dst: 50.199.205.205:64455",""
"10/23/2025 06:26:47","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","131.196.58.35","80","","","","","50.199.205.205","46625","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 131.196.58.35:80 dst: 50.199.205.205:46625 - rate: 1411/sec continues",""
"10/23/2025 07:15:35","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.218.218.181","443","","","","","50.199.205.205","11538","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.218.218.181:443 dst: 50.199.205.205:11538",""
"10/23/2025 07:15:36","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","131.196.56.102","443","","","","","50.199.205.205","45802","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 131.196.56.102:443 dst: 50.199.205.205:45802 - rate: 783/sec continues",""
"10/23/2025 07:15:37","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","167.88.147.145","443","","","","","50.199.205.205","13427","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/23/2025 08:23:32","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.34","","","","","","50.199.205.205","4433","","","","","tcp","","","","","","","rcs","0s"," ","","","","","","","","","NA","","rcs via SSl VPN Portal from 80.94.95.34","User login denied due to bad credentials",""
"10/23/2025 08:38:37","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.221.236.169","443","","","","","50.199.205.205","45412","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.221.236.169:443 dst: 50.199.205.205:45412",""
"10/23/2025 08:38:38","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","80.94.95.34","58474","","","","","50.199.205.205","4433","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 80.94.95.34:58474 dst: 50.199.205.205:4433 - rate: 680/sec continues",""
"10/23/2025 08:38:39","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","17.248.228.68","443","","","","","50.199.205.205","8831","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/23/2025 09:17:38","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.221.236.169","443","","","","","50.199.205.205","10323","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.221.236.169:443 dst: 50.199.205.205:10323",""
"10/23/2025 09:17:39","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","17.253.21.139","443","","","","","50.199.205.205","5109","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 17.253.21.139:443 dst: 50.199.205.205:5109 - rate: 349/sec continues",""
"10/23/2025 09:17:40","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","117.216.68.80","54310","","","","","50.199.205.205","7574","","","","","tcp","","","60","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 154/sec has ceased",""
"10/23/2025 09:26:32","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","54.159.154.109","443","","","","","50.199.205.205","54214","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 59946, 60014, 46632, 58917, 22253","Possible port scan detected",""
"10/23/2025 09:26:32","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","54.159.154.109","443","","","","","50.199.205.205","26123","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 59946, 60014, 46632, 58917, 22253, 54214, 62713, 60736, 42362, 26123","Probable port scan detected",""
"10/23/2025 09:43:49","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","34.224.142.33","443","","","","","50.199.205.205","41439","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 45531, 20503, 14887, 25115, 38540","Possible port scan detected",""
"10/23/2025 09:51:38","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","13.33.252.18","443","","","","","50.199.205.205","32126","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 14156, 58980, 55565, 43837, 1701","Possible port scan detected",""
"10/23/2025 09:51:38","177","Security Services","Attacks","TCP FIN Scan","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","13.33.252.18","443","","","","","50.199.205.205","55130","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 14156, 58980, 55565, 43837, 1701, 32126, 9937, 21299, 27792, 55130","Probable TCP FIN scan detected",""
"10/23/2025 09:52:12","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","172.105.83.236","443","","","","","50.199.205.205","33938","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 32915, 10292, 24404, 31975, 6073, 33410, 51485, 56008, 15860, 33938","Probable port scan detected",""
"10/23/2025 09:54:15","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","208.67.222.222","443","","","","","50.199.205.205","6869","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 23084, 59661, 3339, 36654, 26544","Possible port scan detected",""
"10/23/2025 10:01:02","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","35.186.224.9","443","","","","","50.199.205.205","19713","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 39179, 11179, 26419, 17072, 48675","Possible port scan detected",""
"10/23/2025 10:04:35","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","208.67.222.222","443","","","","","50.199.205.205","41485","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 20934, 28694, 16520, 48371, 12135","Possible port scan detected",""
"10/23/2025 10:20:23","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","91.235.140.148","443","","","","","50.199.205.205","45489","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 39150, 30657, 46547, 20693, 32120","Possible port scan detected",""
"10/23/2025 10:36:19","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","80.94.95.34","","","","","","50.199.205.205","4433","","","","","tcp","","","","","","","tino","0s"," ","","","","","","","","","NA","","tino via SSl VPN Portal from 80.94.95.34","User login denied due to bad credentials",""
"10/23/2025 10:52:04","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","193.24.211.57","65532","","","","","50.199.205.205","17555","","","","","tcp","","","46","","","44","","","","","","","","","","","General TCP","NA","","Pkt is dropped. TCP scanned port list, 17558, 17560, 17557, 17559, 17552","Possible port scan detected",""
"10/23/2025 10:52:04","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","193.24.211.57","65532","","","","","50.199.205.205","17554","","","","","tcp","","","46","","","44","","","","","","","","","","","General TCP","NA","","Pkt is dropped. TCP scanned port list, 17558, 17560, 17557, 17559, 17552, 17555, 17553, 17551, 17550, 17554","Probable port scan detected",""
"10/23/2025 11:04:35","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","199.116.164.229","443","","","","","50.199.205.205","33390","","","","","tcp","","","86","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 26206, 41977, 52483, 44501, 40667","Possible port scan detected",""
"10/23/2025 11:26:55","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","34.106.92.18","443","","","","","50.199.205.205","4467","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 3301, 22810, 60191, 61193, 14928","Possible port scan detected",""
